frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
1401,46700,True,0.9988,0.9988,0.766055,0.88318,-0.0,0.686473,0.865458,-0.020689,0.608317,0.8838,-0.061053,0.555666,0.944447,-0.096327,0.529307,1.010854,-0.135578,0.621966,0.773964,-0.1154,0.578169,0.793188,-0.165211,0.540636,0.810981,-0.192333,0.510312,0.829472,-0.211114,0.662592,0.801537,-0.126858,0.5644,0.920178,-0.167301,0.546439,1.01003,-0.166163,0.545774,1.059236,-0.168225,0.701845,0.85494,-0.136696,0.602539,0.977423,-0.171888,0.602921,1.02418,-0.156065,0.624302,1.034079,-0.145027,0.73358,0.913118,-0.146714,0.651619,1.002723,-0.179875,0.634666,1.035626,-0.17745,0.640109,1.04332,-0.173707
1402,46733,True,0.9993,0.9993,0.768265,0.881699,-0.0,0.691577,0.864377,-0.020545,0.616336,0.880785,-0.059885,0.563085,0.934927,-0.09405,0.532257,0.992798,-0.132453,0.625613,0.771968,-0.115228,0.581199,0.792466,-0.165704,0.542496,0.808288,-0.194457,0.51013,0.82573,-0.21443,0.664817,0.797681,-0.126108,0.567231,0.914606,-0.167483,0.541196,1.009063,-0.168862,0.533275,1.06669,-0.172797,0.702669,0.850165,-0.135189,0.60633,0.97144,-0.171152,0.606888,1.023124,-0.156644,0.628969,1.037408,-0.146047,0.733218,0.908636,-0.144447,0.6536,1.0001,-0.179354,0.634472,1.03929,-0.178641,0.637948,1.051886,-0.17546
1403,46766,True,0.9989,0.9989,0.770527,0.881842,-0.0,0.694228,0.864023,-0.017872,0.619922,0.880508,-0.056899,0.566245,0.932326,-0.091207,0.529134,0.98445,-0.129171,0.630705,0.768288,-0.114837,0.588452,0.786036,-0.167128,0.549771,0.799926,-0.195514,0.517258,0.815415,-0.215082,0.668858,0.792783,-0.128183,0.574083,0.902048,-0.170296,0.557122,0.987252,-0.168156,0.556663,1.032576,-0.169625,0.706304,0.84673,-0.140191,0.612795,0.961628,-0.178463,0.610212,1.016078,-0.161696,0.627221,1.031992,-0.149847,0.737194,0.90725,-0.152105,0.661519,0.994105,-0.188763,0.640539,1.036399,-0.187657,0.639989,1.052173,-0.184645
1404,46800,True,0.9993,0.9993,0.772025,0.880398,-0.0,0.696954,0.862529,-0.019765,0.624073,0.875867,-0.060951,0.574522,0.923116,-0.096946,0.538156,0.970428,-0.136769,0.633952,0.764264,-0.124917,0.591702,0.781532,-0.180179,0.552798,0.794646,-0.21056,0.520552,0.810635,-0.230699,0.672738,0.791023,-0.137161,0.580004,0.889801,-0.180127,0.549713,0.965371,-0.178963,0.53624,1.008177,-0.181322,0.7079,0.845259,-0.147526,0.614653,0.95645,-0.182507,0.611898,1.00477,-0.162273,0.630343,1.017994,-0.148502,0.736287,0.904785,-0.15848,0.659,0.992534,-0.191892,0.635525,1.031741,-0.187825,0.633853,1.044647,-0.182394
1405,46833,True,0.9991,0.9991,0.771505,0.878004,0.0,0.697578,0.857819,-0.020454,0.623395,0.868921,-0.06026,0.573366,0.917448,-0.095042,0.53756,0.965609,-0.133367,0.636063,0.759645,-0.120904,0.595277,0.774559,-0.177478,0.557587,0.78982,-0.207485,0.526977,0.80664,-0.226422,0.673905,0.785632,-0.133319,0.584071,0.880773,-0.180111,0.561815,0.94579,-0.179094,0.557279,0.976686,-0.179325,0.709221,0.840839,-0.144508,0.617967,0.951104,-0.18588,0.611059,1.000317,-0.16792,0.624917,1.013308,-0.153192,0.738028,0.901624,-0.155879,0.663274,0.987838,-0.193016,0.640712,1.023885,-0.189736,0.63869,1.033888,-0.183744
1406,46866,True,0.9982,0.9982,0.771662,0.875158,-0.0,0.698394,0.853632,-0.020727,0.623894,0.865603,-0.058395,0.573872,0.915144,-0.091265,0.540221,0.96595,-0.127583,0.638099,0.759027,-0.111322,0.596521,0.772912,-0.165931,0.558716,0.787895,-0.195471,0.529018,0.804109,-0.213845,0.675478,0.784451,-0.122863,0.586663,0.878316,-0.169718,0.57362,0.944866,-0.169119,0.580286,0.974806,-0.168335,0.711553,0.840227,-0.133814,0.620216,0.944439,-0.177877,0.611829,0.995517,-0.163183,0.625319,1.010176,-0.149156,0.741704,0.901629,-0.144528,0.665582,0.982992,-0.182133,0.6427,1.019437,-0.179204,0.641033,1.031247,-0.173118
1407,46900,True,0.9987,0.9987,0.770403,0.875178,-0.0,0.697845,0.854858,-0.021049,0.624394,0.866379,-0.059078,0.57391,0.913453,-0.092007,0.538676,0.962525,-0.12845,0.637984,0.756894,-0.113074,0.597317,0.77054,-0.169326,0.560396,0.785368,-0.2005,0.5308,0.801119,-0.219599,0.675678,0.781718,-0.124363,0.586682,0.875168,-0.172039,0.57256,0.943401,-0.171957,0.579014,0.975279,-0.171349,0.711754,0.836659,-0.134991,0.621555,0.939777,-0.179628,0.612848,0.991524,-0.164752,0.626438,1.006322,-0.150265,0.741199,0.897025,-0.145361,0.666501,0.976238,-0.182994,0.645518,1.012747,-0.179236,0.645879,1.023937,-0.172227
1408,46933,True,0.9981,0.9981,0.76959,0.872927,-0.0,0.696933,0.853408,-0.019367,0.624892,0.865688,-0.055288,0.575123,0.913676,-0.086791,0.539373,0.96033,-0.121505,0.637231,0.755228,-0.104312,0.597618,0.76805,-0.159241,0.561371,0.7822,-0.189865,0.532462,0.796894,-0.208373,0.675325,0.778861,-0.116069,0.587436,0.871863,-0.163189,0.575934,0.939385,-0.163231,0.584594,0.968834,-0.161801,0.71188,0.832938,-0.127584,0.622584,0.93225,-0.173042,0.613401,0.981561,-0.159046,0.626063,0.993576,-0.144062,0.741255,0.892642,-0.138653,0.666636,0.970785,-0.176944,0.646593,1.00298,-0.173411,0.647454,1.009168,-0.165737
1409,46966,True,0.9976,0.9976,0.770897,0.871637,-0.0,0.698367,0.851392,-0.018001,0.626659,0.863827,-0.054185,0.576706,0.91211,-0.086214,0.539685,0.958897,-0.1213,0.639021,0.751818,-0.104071,0.599938,0.765459,-0.158159,0.563483,0.778706,-0.188001,0.534573,0.792689,-0.20609,0.676238,0.777247,-0.116463,0.588765,0.870323,-0.162191,0.576583,0.935144,-0.160994,0.584373,0.963115,-0.159038,0.712041,0.831789,-0.128359,0.622814,0.930331,-0.171734,0.614502,0.975586,-0.155087,0.628213,0.98429,-0.138787,0.740544,0.891644,-0.139922,0.665375,0.968319,-0.176591,0.646407,0.995187,-0.171244,0.649206,0.995498,-0.162366
1410,47000,True,0.9984,0.9984,0.769512,0.871124,-0.0,0.695481,0.848996,-0.01661,0.626494,0.861125,-0.053777,0.57725,0.909406,-0.086921,0.539867,0.956129,-0.123377,0.64199,0.74867,-0.105515,0.604337,0.761925,-0.159285,0.567338,0.771868,-0.188934,0.537176,0.78321,-0.207139,0.679093,0.773432,-0.118315,0.593722,0.867961,-0.163628,0.580741,0.933353,-0.161765,0.588055,0.961049,-0.15989,0.714345,0.826722,-0.130302,0.626639,0.92602,-0.173605,0.616758,0.970066,-0.157588,0.629643,0.976782,-0.142449,0.741456,0.885191,-0.141645,0.669472,0.964162,-0.177981,0.654127,0.986268,-0.172782,0.660822,0.979917,-0.164685
1411,47033,True,0.9975,0.9975,0.767035,0.868988,-0.0,0.696325,0.847799,-0.014681,0.626086,0.856582,-0.043746,0.575925,0.901085,-0.070358,0.541236,0.944474,-0.100252,0.644739,0.741109,-0.079983,0.607712,0.749926,-0.12385,0.572249,0.757222,-0.14917,0.540673,0.764077,-0.166461,0.679734,0.764673,-0.093317,0.591693,0.854441,-0.135892,0.583557,0.922164,-0.139413,0.594057,0.951739,-0.140496,0.714492,0.817443,-0.106405,0.626139,0.909719,-0.147986,0.615932,0.96019,-0.139177,0.625372,0.975071,-0.128275,0.74298,0.876493,-0.118934,0.670105,0.943367,-0.153355,0.648786,0.974531,-0.151856,0.646122,0.981133,-0.146592
1412,47066,True,0.9986,0.9986,0.763223,0.85639,0.0,0.689077,0.832158,-0.021337,0.622558,0.841551,-0.0588,0.574841,0.883865,-0.092253,0.541515,0.927886,-0.128783,0.649766,0.732341,-0.104841,0.615596,0.734216,-0.161923,0.580268,0.73323,-0.195213,0.54825,0.732072,-0.216992,0.684731,0.75364,-0.116743,0.597524,0.834835,-0.168174,0.588705,0.907768,-0.168352,0.599881,0.938869,-0.166503,0.717843,0.804936,-0.129409,0.632252,0.886889,-0.179496,0.617331,0.93817,-0.168689,0.625744,0.955365,-0.155663,0.74479,0.862942,-0.141885,0.678172,0.919073,-0.185087,0.652182,0.951407,-0.186602,0.64655,0.963886,-0.183033
1413,47100,True,0.9989,0.9989,0.762951,0.841296,0.0,0.689876,0.818592,-0.017312,0.628523,0.827285,-0.056694,0.582978,0.864253,-0.093382,0.546068,0.907571,-0.133018,0.654012,0.717426,-0.108951,0.623236,0.706446,-0.170623,0.5885,0.699782,-0.204599,0.558559,0.692535,-0.226343,0.688142,0.738135,-0.125477,0.602945,0.804342,-0.182908,0.591696,0.881798,-0.18069,0.603802,0.91548,-0.175475,0.721051,0.788093,-0.143015,0.637459,0.859399,-0.199099,0.619181,0.913528,-0.186513,0.625275,0.931902,-0.17118,0.748282,0.842996,-0.159961,0.684195,0.893532,-0.209225,0.655484,0.926342,-0.211968,0.647847,0.939179,-0.20854
1414,47133,True,0.9964,0.9964,0.762431,0.835376,-0.0,0.697419,0.812303,-0.014982,0.636749,0.811839,-0.045962,0.589725,0.83943,-0.076111,0.550326,0.873315,-0.109705,0.660851,0.70112,-0.079411,0.627988,0.683492,-0.129165,0.595222,0.6693,-0.158961,0.566355,0.654801,-0.178896,0.695144,0.717117,-0.095506,0.607985,0.777437,-0.146555,0.590455,0.858139,-0.151983,0.59574,0.900505,-0.151491,0.728912,0.763469,-0.11253,0.642798,0.827628,-0.166017,0.622267,0.886043,-0.161492,0.624848,0.911177,-0.15003,0.756016,0.817284,-0.12848,0.687327,0.862324,-0.172485,0.659431,0.89927,-0.174101,0.652145,0.915979,-0.169221
1415,47166,True,0.9964,0.9964,0.755079,0.835334,-0.0,0.694481,0.810075,-0.014731,0.639005,0.798523,-0.043073,0.594769,0.817266,-0.071193,0.556344,0.846072,-0.102666,0.664966,0.684295,-0.072368,0.628312,0.663229,-0.119164,0.597881,0.642034,-0.148066,0.572036,0.620116,-0.167464,0.700456,0.698137,-0.087047,0.612661,0.75683,-0.134305,0.599399,0.834749,-0.136752,0.608445,0.869347,-0.134034,0.734419,0.743467,-0.103144,0.649969,0.805593,-0.151629,0.630203,0.862999,-0.143402,0.633386,0.885646,-0.12987,0.762826,0.79598,-0.118891,0.696122,0.833716,-0.158325,0.666519,0.869643,-0.15694,0.657716,0.885993,-0.149918
1416,47200,True,0.9991,0.9991,0.747985,0.834646,-0.0,0.689521,0.811521,-0.017929,0.639987,0.79092,-0.046018,0.598795,0.80223,-0.075019,0.56167,0.82351,-0.107624,0.668805,0.670558,-0.064628,0.633398,0.641071,-0.107943,0.60535,0.61345,-0.136098,0.580775,0.587194,-0.155973,0.707052,0.681362,-0.078842,0.622009,0.730863,-0.129479,0.600678,0.812548,-0.137245,0.603183,0.852909,-0.136308,0.741814,0.724088,-0.094834,0.659834,0.778768,-0.143836,0.635284,0.839264,-0.13793,0.634796,0.865881,-0.125135,0.769715,0.777808,-0.111495,0.708777,0.803596,-0.151954,0.675152,0.840379,-0.152,0.663551,0.859823,-0.14494
1417,47233,True,0.9995,0.9995,0.747435,0.829662,-0.0,0.69329,0.812603,-0.018244,0.643836,0.784679,-0.040528,0.606275,0.783486,-0.064015,0.5675,0.793473,-0.090674,0.67143,0.657328,-0.05052,0.637195,0.621126,-0.088678,0.613256,0.587374,-0.116452,0.58972,0.556386,-0.136853,0.7097,0.664272,-0.062932,0.625787,0.710282,-0.112413,0.604544,0.793806,-0.124853,0.605983,0.839714,-0.126175,0.743623,0.703448,-0.077355,0.664132,0.750789,-0.126382,0.641167,0.816507,-0.124345,0.640044,0.852993,-0.113022,0.770899,0.755767,-0.09266,0.716503,0.774343,-0.1355,0.682775,0.813186,-0.138237,0.66864,0.840964,-0.131589
1418,47266,True,0.9996,0.9996,0.749248,0.820612,-0.0,0.692375,0.802036,-0.019403,0.641963,0.772045,-0.041402,0.605875,0.769226,-0.064461,0.568782,0.78079,-0.090176,0.671166,0.643389,-0.050122,0.636469,0.602948,-0.087517,0.614502,0.567543,-0.114295,0.593633,0.533389,-0.134112,0.711028,0.647268,-0.061674,0.628332,0.693222,-0.111898,0.606664,0.780714,-0.123302,0.610238,0.828879,-0.123412,0.745686,0.685674,-0.075573,0.668007,0.732183,-0.124583,0.642942,0.799993,-0.121812,0.642761,0.83892,-0.109667,0.772896,0.738449,-0.090676,0.721835,0.756223,-0.132553,0.686326,0.793655,-0.135371,0.671112,0.821466,-0.128918
1419,47300,True,0.9997,0.9997,0.744915,0.816354,-0.0,0.690098,0.795856,-0.020535,0.641137,0.762853,-0.042126,0.604763,0.758047,-0.064899,0.569411,0.768973,-0.090202,0.66992,0.629197,-0.045806,0.637797,0.586851,-0.080005,0.616523,0.550935,-0.10383,0.597382,0.516137,-0.121288,0.711921,0.63345,-0.055791,0.630131,0.6788,-0.103424,0.606683,0.767242,-0.114466,0.610079,0.816336,-0.114042,0.747406,0.672515,-0.068106,0.6696,0.716771,-0.116018,0.64283,0.786478,-0.113892,0.641931,0.827256,-0.101436,0.77493,0.72571,-0.081568,0.725685,0.736335,-0.120621,0.690628,0.770591,-0.122255,0.675418,0.79797,-0.114755
1420,47333,True,0.9998,0.9998,0.745061,0.810086,-0.0,0.69078,0.789569,-0.020754,0.641252,0.751704,-0.040977,0.605792,0.742981,-0.062358,0.571244,0.755427,-0.08602,0.670087,0.620926,-0.044706,0.638956,0.571696,-0.077255,0.61804,0.533415,-0.099904,0.598946,0.496616,-0.117046,0.712218,0.623689,-0.053477,0.628907,0.671996,-0.100539,0.607178,0.761153,-0.111169,0.612541,0.811967,-0.110496,0.747302,0.662392,-0.064571,0.668795,0.708526,-0.110774,0.643686,0.776292,-0.108532,0.644217,0.81699,-0.096367,0.774639,0.715213,-0.077091,0.727791,0.72557,-0.114498,0.692715,0.755848,-0.116856,0.676628,0.781204,-0.110247
1421,47366,True,0.9995,0.9995,0.747049,0.805402,-0.0,0.69058,0.786831,-0.0181,0.641822,0.747139,-0.03578,0.606842,0.73406,-0.055252,0.57241,0.744999,-0.076868,0.668182,0.613314,-0.037055,0.637254,0.561054,-0.066012,0.616414,0.522237,-0.085892,0.598006,0.485549,-0.101053,0.710144,0.613679,-0.0459,0.626654,0.662114,-0.089672,0.606242,0.750589,-0.099575,0.612955,0.802823,-0.09837,0.743907,0.649976,-0.05686,0.663382,0.702064,-0.099993,0.640996,0.770213,-0.097605,0.643129,0.811772,-0.085531,0.76896,0.700628,-0.069158,0.72037,0.715448,-0.102687,0.689717,0.74672,-0.103643,0.677309,0.772831,-0.09641
1422,47400,True,0.9994,0.9994,0.744395,0.805767,-0.0,0.68936,0.784145,-0.015556,0.640568,0.742485,-0.031126,0.605812,0.72832,-0.049067,0.572979,0.740238,-0.069058,0.664149,0.608313,-0.030914,0.636416,0.553803,-0.057216,0.616539,0.514945,-0.075253,0.598185,0.479481,-0.089258,0.707376,0.608161,-0.040564,0.625878,0.656741,-0.081522,0.605581,0.743588,-0.091115,0.611706,0.795526,-0.09005,0.742115,0.644345,-0.052174,0.662135,0.697505,-0.093181,0.639848,0.765154,-0.091311,0.641496,0.80632,-0.079883,0.768452,0.694818,-0.064927,0.719095,0.710124,-0.096561,0.68693,0.743069,-0.09723,0.673232,0.770786,-0.089997
1423,47433,True,0.9993,0.9993,0.751569,0.804594,-0.0,0.691942,0.782902,-0.015159,0.641996,0.742518,-0.030842,0.606871,0.726951,-0.049268,0.572975,0.736315,-0.069697,0.664563,0.603972,-0.030334,0.637209,0.551089,-0.056813,0.61794,0.511836,-0.074817,0.601439,0.475417,-0.088811,0.707465,0.604066,-0.040669,0.624933,0.657339,-0.0827,0.604288,0.744839,-0.093569,0.610791,0.797117,-0.093246,0.742526,0.641322,-0.052929,0.660957,0.6983,-0.095327,0.63907,0.765917,-0.094702,0.64124,0.806647,-0.083795,0.769401,0.693055,-0.066223,0.718432,0.710438,-0.098636,0.687223,0.741686,-0.099931,0.674152,0.76784,-0.092969
1424,47466,True,0.9992,0.9992,0.751307,0.811071,-0.0,0.691202,0.784114,-0.013772,0.642095,0.741624,-0.028137,0.60677,0.72553,-0.045538,0.574255,0.738989,-0.065099,0.667922,0.605604,-0.027873,0.640603,0.554911,-0.053326,0.62201,0.51681,-0.070717,0.604754,0.481876,-0.084336,0.711054,0.60711,-0.038847,0.629497,0.65711,-0.079362,0.609886,0.742915,-0.090291,0.615327,0.794979,-0.090497,0.747036,0.645524,-0.051691,0.66762,0.69693,-0.094022,0.644673,0.764428,-0.094821,0.643949,0.807131,-0.084839,0.775557,0.698341,-0.065284,0.728754,0.710191,-0.097402,0.695639,0.737989,-0.099595,0.678839,0.763932,-0.09355
1425,47500,True,0.9991,0.9991,0.755613,0.820159,-0.0,0.695904,0.791408,-0.013834,0.64479,0.747693,-0.0283,0.609001,0.731589,-0.045897,0.578983,0.745402,-0.065666,0.672379,0.611721,-0.027991,0.646705,0.564371,-0.053435,0.629982,0.526188,-0.070646,0.614378,0.489697,-0.084182,0.714857,0.613586,-0.039114,0.633124,0.667412,-0.079091,0.613542,0.753904,-0.089356,0.619379,0.805732,-0.089173,0.750794,0.652545,-0.05215,0.671916,0.707227,-0.09459,0.651651,0.774206,-0.094424,0.653371,0.814784,-0.083707,0.780204,0.704983,-0.06595,0.733893,0.718731,-0.097585,0.705125,0.748417,-0.098178,0.692173,0.774624,-0.091006
1426,47533,True,0.9992,0.9992,0.758434,0.833249,-0.0,0.699546,0.802482,-0.013843,0.649651,0.76005,-0.028903,0.614291,0.747705,-0.047144,0.583894,0.762394,-0.067923,0.674404,0.623412,-0.027712,0.651795,0.580397,-0.053608,0.637246,0.54374,-0.071903,0.624011,0.506982,-0.086288,0.718133,0.62505,-0.039431,0.639568,0.685409,-0.079423,0.619896,0.772477,-0.090803,0.625772,0.823629,-0.091469,0.755259,0.665395,-0.052986,0.677336,0.725336,-0.094482,0.655853,0.792529,-0.09408,0.658009,0.831592,-0.083678,0.785544,0.720257,-0.06739,0.731667,0.744396,-0.098388,0.700061,0.781574,-0.097716,0.688135,0.811524,-0.089653
1427,47566,True,0.9986,0.9986,0.769478,0.841117,-0.0,0.704052,0.79855,-0.014301,0.651652,0.75954,-0.0314,0.612253,0.769832,-0.051943,0.583408,0.797879,-0.075378,0.679698,0.636928,-0.029087,0.656065,0.605404,-0.056452,0.642171,0.576621,-0.075495,0.631659,0.542361,-0.090092,0.723341,0.647212,-0.041446,0.643624,0.717204,-0.082741,0.619991,0.80363,-0.096673,0.623939,0.848253,-0.099252,0.760112,0.693939,-0.055582,0.681493,0.763827,-0.097355,0.657189,0.830449,-0.099228,0.657504,0.862117,-0.090597,0.789004,0.753508,-0.070514,0.733244,0.786218,-0.099842,0.700948,0.826727,-0.098468,0.689146,0.854068,-0.090441
1428,47600,True,0.9988,0.9988,0.774365,0.855838,-0.0,0.707707,0.815851,-0.01703,0.648671,0.783152,-0.036386,0.607024,0.809416,-0.058502,0.582718,0.85062,-0.083691,0.67744,0.664827,-0.033508,0.653535,0.646751,-0.062975,0.639661,0.624219,-0.084513,0.62957,0.595001,-0.101761,0.720681,0.67375,-0.045532,0.642964,0.757113,-0.086536,0.622737,0.844922,-0.099611,0.627729,0.885079,-0.103127,0.757427,0.721547,-0.059891,0.681759,0.806508,-0.100547,0.660133,0.873369,-0.101093,0.661644,0.899682,-0.0933,0.786676,0.782452,-0.075576,0.729111,0.835302,-0.105935,0.696141,0.878585,-0.105858,0.683322,0.901496,-0.099715
1429,47633,True,0.9996,0.9996,0.7687,0.865022,-0.0,0.696608,0.832607,-0.020492,0.634198,0.81254,-0.044533,0.593621,0.84717,-0.070426,0.573344,0.894213,-0.09902,0.668874,0.690079,-0.040415,0.643662,0.685522,-0.074861,0.622718,0.677966,-0.098686,0.605191,0.664546,-0.116819,0.710684,0.700147,-0.052128,0.631544,0.79818,-0.092173,0.616889,0.882483,-0.10388,0.624469,0.906616,-0.108054,0.746062,0.748502,-0.06681,0.671407,0.8514,-0.107138,0.652706,0.914063,-0.106197,0.653929,0.924151,-0.099005,0.773793,0.809911,-0.083284,0.7135,0.881033,-0.113406,0.685089,0.921373,-0.112249,0.674726,0.930743,-0.106263
1430,47666,True,0.9998,0.9998,0.766278,0.866868,0.0,0.684219,0.847714,-0.03131,0.624058,0.841249,-0.076906,0.587204,0.875216,-0.121307,0.558489,0.921203,-0.168905,0.655195,0.71774,-0.104135,0.621424,0.721099,-0.170934,0.593855,0.716402,-0.211746,0.569198,0.708969,-0.237912,0.695296,0.734772,-0.119572,0.610546,0.82465,-0.182396,0.604352,0.905939,-0.185809,0.619347,0.926965,-0.182173,0.732609,0.78616,-0.138776,0.650751,0.882439,-0.194613,0.636993,0.941598,-0.176625,0.647208,0.948657,-0.156929,0.764231,0.845877,-0.160986,0.695304,0.916215,-0.206326,0.668252,0.955083,-0.200415,0.666114,0.961252,-0.189317
1431,47700,True,0.9996,0.9996,0.764451,0.858202,-0.0,0.688366,0.840517,-0.020107,0.619622,0.840079,-0.052491,0.571779,0.883469,-0.083596,0.537811,0.932177,-0.117921,0.635228,0.728504,-0.080813,0.60038,0.737367,-0.126506,0.56848,0.740289,-0.152456,0.539531,0.739068,-0.17107,0.675642,0.748885,-0.094088,0.586419,0.84938,-0.139014,0.585956,0.922096,-0.139525,0.603855,0.939421,-0.138308,0.714206,0.802218,-0.109096,0.625517,0.9038,-0.153177,0.613828,0.956808,-0.141994,0.62405,0.964575,-0.130054,0.746842,0.863151,-0.124873,0.670918,0.934433,-0.163927,0.644964,0.966777,-0.163444,0.641109,0.972016,-0.158655
1432,47733,True,0.9988,0.9988,0.756348,0.861375,-0.0,0.679265,0.8433,-0.017869,0.609651,0.853257,-0.054663,0.561334,0.901234,-0.088958,0.527179,0.95444,-0.126394,0.625997,0.738841,-0.099075,0.587276,0.752446,-0.150828,0.550449,0.758432,-0.177901,0.519314,0.763729,-0.196113,0.665178,0.757528,-0.113417,0.577354,0.863528,-0.161123,0.57701,0.93547,-0.157192,0.594815,0.956178,-0.153389,0.703712,0.808364,-0.128586,0.617255,0.912586,-0.175528,0.60471,0.964955,-0.162013,0.614731,0.976887,-0.148789,0.736138,0.866539,-0.143571,0.666386,0.938695,-0.186211,0.641007,0.97006,-0.187319,0.636463,0.977953,-0.184098
1433,47766,True,0.9983,0.9983,0.748795,0.858308,0.0,0.673601,0.837017,-0.018583,0.606536,0.852091,-0.060712,0.558589,0.903037,-0.098211,0.521815,0.954569,-0.139155,0.622984,0.742375,-0.122752,0.582457,0.753052,-0.18462,0.542781,0.758551,-0.218067,0.510295,0.765647,-0.238673,0.660042,0.76624,-0.136829,0.572115,0.852729,-0.188829,0.565852,0.922214,-0.183181,0.580061,0.947279,-0.177824,0.695368,0.818923,-0.150577,0.610352,0.911361,-0.19893,0.595862,0.962506,-0.181618,0.604962,0.976803,-0.165717,0.725414,0.875189,-0.163789,0.658236,0.941583,-0.205293,0.633197,0.969631,-0.202733,0.629402,0.975954,-0.196999
1434,47800,True,0.998,0.998,0.743547,0.848725,-0.0,0.671623,0.829078,-0.01467,0.602245,0.84461,-0.047598,0.553575,0.895734,-0.077567,0.517606,0.944622,-0.111207,0.617441,0.734253,-0.09294,0.578832,0.742538,-0.144052,0.540476,0.749689,-0.172794,0.507659,0.756663,-0.191348,0.653868,0.758157,-0.107378,0.564664,0.847437,-0.15536,0.560416,0.918772,-0.156419,0.575887,0.945819,-0.154599,0.689989,0.811298,-0.121477,0.600716,0.907268,-0.169013,0.590733,0.954827,-0.158519,0.603762,0.962441,-0.145201,0.718211,0.870296,-0.13442,0.642336,0.941619,-0.172534,0.624316,0.966645,-0.169875,0.629798,0.962421,-0.163408
1435,47833,True,0.9981,0.9981,0.742258,0.841821,-0.0,0.6714,0.819992,-0.014132,0.602069,0.834734,-0.047889,0.551921,0.88158,-0.078413,0.516273,0.927987,-0.11278,0.619949,0.726067,-0.099235,0.578949,0.730768,-0.15275,0.540129,0.735202,-0.182744,0.505183,0.740086,-0.201812,0.654902,0.748319,-0.113409,0.56536,0.837528,-0.162607,0.559201,0.909553,-0.162214,0.572836,0.93918,-0.15959,0.68958,0.800021,-0.127011,0.601653,0.891345,-0.175772,0.588974,0.942797,-0.165039,0.599691,0.957033,-0.151592,0.717446,0.856507,-0.139215,0.645115,0.922109,-0.17885,0.625131,0.952573,-0.177126,0.627123,0.957522,-0.171281
1436,47866,True,0.9981,0.9981,0.74054,0.830697,-0.0,0.670354,0.814082,-0.014877,0.602771,0.823934,-0.046295,0.553189,0.866849,-0.074583,0.517682,0.910453,-0.106407,0.619611,0.714681,-0.093147,0.57813,0.715739,-0.144421,0.540959,0.716655,-0.175739,0.505067,0.718259,-0.196966,0.654596,0.732613,-0.106103,0.566778,0.819757,-0.1536,0.561659,0.889773,-0.156337,0.573543,0.920106,-0.156803,0.689552,0.78081,-0.118641,0.604354,0.868652,-0.164966,0.592759,0.92025,-0.156158,0.6017,0.936485,-0.144907,0.717481,0.835785,-0.130125,0.647173,0.895903,-0.169061,0.624944,0.929835,-0.168823,0.621724,0.940264,-0.164382
1437,47900,True,0.9957,0.9957,0.7442,0.818104,-0.0,0.674696,0.800851,-0.014988,0.606854,0.808923,-0.043878,0.557685,0.847027,-0.070642,0.522813,0.888301,-0.10084,0.62462,0.698678,-0.082077,0.582159,0.691706,-0.128298,0.545105,0.68791,-0.15665,0.510007,0.685159,-0.176396,0.659271,0.717003,-0.0955,0.572082,0.794743,-0.141431,0.562481,0.868028,-0.146621,0.570235,0.900782,-0.14828,0.694392,0.764787,-0.108787,0.609623,0.844299,-0.154343,0.595818,0.899744,-0.147961,0.602043,0.919468,-0.137837,0.723199,0.819664,-0.121324,0.65173,0.874249,-0.159594,0.626678,0.911193,-0.160048,0.620658,0.924996,-0.155712
1438,47933,True,0.9939,0.9939,0.75057,0.815984,-0.0,0.681035,0.799029,-0.010383,0.61554,0.798825,-0.035194,0.566856,0.828944,-0.06018,0.528101,0.86328,-0.088418,0.632358,0.685796,-0.065154,0.586555,0.673407,-0.105389,0.551402,0.662227,-0.129715,0.519313,0.651711,-0.146874,0.666574,0.700047,-0.080346,0.581143,0.775642,-0.123437,0.571099,0.851114,-0.129733,0.577567,0.886195,-0.131622,0.701427,0.743804,-0.095556,0.615988,0.818675,-0.140577,0.602235,0.878623,-0.136152,0.606696,0.903173,-0.126578,0.729798,0.795733,-0.109667,0.657452,0.845765,-0.146791,0.633247,0.885441,-0.147195,0.627668,0.903356,-0.142255
