frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
822,27400,True,0.9737,0.9737,0.214131,0.722329,1e-06,0.284367,0.706374,-0.03329,0.349942,0.653519,-0.048573,0.40249,0.605632,-0.061904,0.452153,0.58732,-0.074691,0.338811,0.498952,-0.02299,0.383087,0.425834,-0.043299,0.410353,0.377108,-0.06205,0.431928,0.333352,-0.07711,0.300315,0.467827,-0.025748,0.330992,0.367617,-0.043793,0.351406,0.302961,-0.060701,0.367005,0.245656,-0.073616,0.256482,0.463854,-0.033712,0.274616,0.364104,-0.057255,0.290464,0.295298,-0.078971,0.305029,0.234493,-0.094075,0.207731,0.481957,-0.044692,0.183391,0.406939,-0.072087,0.164781,0.355008,-0.088891,0.150168,0.303682,-0.099509
823,27433,True,0.9735,0.9735,0.214852,0.721493,1e-06,0.286375,0.705839,-0.034615,0.350584,0.651095,-0.050274,0.401553,0.600865,-0.063691,0.45125,0.581525,-0.076506,0.337194,0.494559,-0.02491,0.378729,0.418247,-0.045497,0.404911,0.36886,-0.064115,0.426301,0.326143,-0.078951,0.297179,0.464402,-0.027122,0.324956,0.361952,-0.045288,0.343395,0.295513,-0.062071,0.357769,0.238511,-0.074874,0.252692,0.461725,-0.034648,0.270423,0.359478,-0.058813,0.284147,0.289997,-0.08123,0.296815,0.229,-0.096869,0.203996,0.482112,-0.045199,0.178854,0.408657,-0.073706,0.159311,0.357635,-0.091463,0.14372,0.307452,-0.10272
824,27466,True,0.97,0.97,0.214104,0.721451,0.0,0.285302,0.705904,-0.034572,0.349429,0.648614,-0.04946,0.400104,0.595779,-0.061897,0.449416,0.575707,-0.073754,0.335555,0.492402,-0.02588,0.37811,0.41439,-0.045359,0.402049,0.360943,-0.062879,0.419654,0.313847,-0.077257,0.294229,0.462284,-0.027939,0.320378,0.357002,-0.045819,0.336408,0.288721,-0.061916,0.347358,0.229531,-0.074098,0.249272,0.460301,-0.03503,0.26589,0.357467,-0.058897,0.27852,0.287297,-0.080598,0.28915,0.225116,-0.095652,0.200716,0.481567,-0.045098,0.174935,0.408124,-0.073337,0.154794,0.357803,-0.090485,0.138074,0.308247,-0.101165
825,27500,True,0.9697,0.9697,0.211307,0.721599,0.0,0.282276,0.704912,-0.032973,0.346799,0.647097,-0.04711,0.398556,0.594164,-0.059247,0.447714,0.574224,-0.070816,0.332692,0.492704,-0.023266,0.376076,0.416421,-0.042432,0.401489,0.363752,-0.059899,0.420805,0.317563,-0.074267,0.291004,0.461553,-0.0258,0.316373,0.356865,-0.043035,0.332976,0.290142,-0.058557,0.345118,0.231485,-0.070455,0.246105,0.459079,-0.0334,0.26199,0.355769,-0.056575,0.27524,0.286406,-0.077516,0.286881,0.224973,-0.092145,0.198043,0.480624,-0.043969,0.171338,0.406362,-0.071476,0.150818,0.35596,-0.088099,0.133956,0.306389,-0.098499
826,27533,True,0.9691,0.9691,0.209807,0.719956,0.0,0.280934,0.703817,-0.033626,0.345246,0.647296,-0.04848,0.396208,0.59418,-0.061235,0.445594,0.573003,-0.073452,0.330885,0.491507,-0.024273,0.374033,0.414565,-0.044095,0.399674,0.362129,-0.061961,0.419337,0.315731,-0.07649,0.289295,0.460716,-0.026744,0.314731,0.355303,-0.044379,0.331373,0.288221,-0.0603,0.343467,0.229239,-0.072404,0.244456,0.458329,-0.034278,0.260138,0.355537,-0.057625,0.273227,0.285369,-0.078681,0.284962,0.223097,-0.093352,0.196369,0.479742,-0.044828,0.169744,0.405871,-0.072307,0.149109,0.356011,-0.088667,0.132066,0.306933,-0.098827
827,27566,True,0.9675,0.9675,0.208804,0.718702,0.0,0.279962,0.703511,-0.035823,0.34413,0.649019,-0.052026,0.394538,0.595608,-0.065628,0.443766,0.573432,-0.078716,0.331507,0.493562,-0.027701,0.373305,0.416639,-0.048744,0.397802,0.363532,-0.067283,0.416887,0.315996,-0.082344,0.289391,0.461473,-0.029377,0.314203,0.356141,-0.0482,0.330519,0.289333,-0.064755,0.342894,0.230123,-0.077332,0.243918,0.458505,-0.036158,0.25923,0.356739,-0.060524,0.272141,0.285811,-0.082157,0.283833,0.222606,-0.097258,0.195242,0.47964,-0.046084,0.168618,0.406799,-0.074495,0.148057,0.356956,-0.091407,0.130945,0.307181,-0.101946
828,27599,True,0.9673,0.9673,0.209157,0.719567,0.0,0.280478,0.704669,-0.03529,0.343945,0.648991,-0.051147,0.393991,0.595041,-0.064482,0.4431,0.572968,-0.077223,0.33199,0.492425,-0.026667,0.374229,0.415416,-0.047032,0.397837,0.362143,-0.065065,0.415478,0.315404,-0.079829,0.289463,0.461124,-0.028699,0.314666,0.356054,-0.047466,0.330708,0.289193,-0.064091,0.342384,0.230743,-0.076661,0.243533,0.458676,-0.035815,0.259861,0.355478,-0.060423,0.272144,0.285213,-0.082323,0.283232,0.223106,-0.097512,0.194396,0.480126,-0.045929,0.167824,0.406161,-0.074797,0.147136,0.356192,-0.092058,0.130331,0.306861,-0.102742
829,27633,True,0.9673,0.9673,0.208799,0.718824,1e-06,0.280458,0.704669,-0.036463,0.344384,0.649602,-0.052585,0.394343,0.595287,-0.066038,0.443116,0.572623,-0.078831,0.330847,0.492647,-0.026903,0.37424,0.416448,-0.047251,0.398474,0.363235,-0.06514,0.41665,0.31641,-0.079767,0.288738,0.461506,-0.028196,0.314549,0.356598,-0.04709,0.331103,0.289379,-0.063596,0.343285,0.230193,-0.076002,0.243245,0.459157,-0.034762,0.259227,0.356943,-0.059545,0.272394,0.285837,-0.081633,0.284096,0.222776,-0.096874,0.194545,0.480222,-0.044468,0.16863,0.407242,-0.073467,0.148231,0.357156,-0.091006,0.131335,0.307344,-0.101902
830,27666,True,0.9673,0.9673,0.209682,0.719131,1e-06,0.281241,0.704336,-0.035322,0.345404,0.649426,-0.051027,0.3948,0.595233,-0.064332,0.443385,0.572703,-0.076992,0.331482,0.492481,-0.025194,0.374299,0.415876,-0.045061,0.398437,0.363186,-0.062689,0.416806,0.317083,-0.077124,0.289571,0.462117,-0.026961,0.315192,0.357439,-0.045486,0.332062,0.290298,-0.062061,0.344718,0.230928,-0.074542,0.244331,0.4601,-0.033935,0.260166,0.357528,-0.058427,0.273334,0.286659,-0.080558,0.285263,0.223821,-0.095812,0.195699,0.481225,-0.043944,0.169834,0.407542,-0.072666,0.149391,0.357536,-0.090088,0.132492,0.308025,-0.100891
831,27700,True,0.9674,0.9674,0.209329,0.718492,0.0,0.280998,0.703883,-0.035211,0.345472,0.649073,-0.050816,0.395201,0.595514,-0.064025,0.443583,0.573541,-0.076617,0.331414,0.49258,-0.025543,0.374504,0.415397,-0.045465,0.398561,0.362219,-0.063104,0.416717,0.315861,-0.077519,0.289679,0.462425,-0.027329,0.315564,0.357875,-0.045881,0.332287,0.290364,-0.062553,0.344632,0.23107,-0.075141,0.244552,0.460308,-0.034263,0.260662,0.357952,-0.058543,0.273899,0.287475,-0.08058,0.285805,0.225155,-0.095839,0.196017,0.481087,-0.044246,0.170339,0.407554,-0.072793,0.150179,0.357474,-0.090178,0.133598,0.307956,-0.100981
832,27733,True,0.9673,0.9673,0.209815,0.717978,1e-06,0.281019,0.703142,-0.03574,0.345115,0.648938,-0.051898,0.395135,0.595804,-0.065581,0.443927,0.573579,-0.078692,0.331435,0.49233,-0.026468,0.374524,0.415171,-0.046573,0.398955,0.36211,-0.064365,0.417435,0.315755,-0.078903,0.289909,0.462191,-0.028179,0.316101,0.35797,-0.046654,0.33285,0.290684,-0.063403,0.345224,0.231641,-0.076202,0.244768,0.460037,-0.03506,0.261401,0.357667,-0.059313,0.274374,0.287085,-0.081529,0.285993,0.224852,-0.097066,0.196007,0.480675,-0.045019,0.170402,0.406788,-0.073651,0.150223,0.356649,-0.091223,0.133703,0.307294,-0.102264
833,27766,True,0.9684,0.9684,0.210109,0.718122,1e-06,0.281574,0.703505,-0.035916,0.34552,0.648705,-0.051838,0.395116,0.595217,-0.065184,0.443795,0.573189,-0.077897,0.331924,0.492552,-0.026367,0.375374,0.416016,-0.046705,0.399978,0.363136,-0.06474,0.418604,0.316641,-0.079432,0.290199,0.462062,-0.027957,0.316289,0.357801,-0.046709,0.332969,0.290541,-0.063659,0.345279,0.23146,-0.076538,0.244909,0.459756,-0.034763,0.261357,0.358129,-0.059257,0.274175,0.287338,-0.081613,0.285668,0.224754,-0.097156,0.196076,0.480227,-0.044667,0.170421,0.406802,-0.07339,0.150212,0.356626,-0.091006,0.133741,0.306958,-0.102036
834,27800,True,0.9638,0.9638,0.20913,0.717733,1e-06,0.281105,0.703881,-0.036934,0.345176,0.649205,-0.053242,0.394792,0.595542,-0.066834,0.443464,0.573467,-0.079735,0.331665,0.492425,-0.026651,0.37545,0.416104,-0.046803,0.400212,0.362847,-0.0646,0.418766,0.316425,-0.07915,0.289989,0.46184,-0.027743,0.316215,0.35756,-0.046316,0.332933,0.290094,-0.062948,0.345119,0.231293,-0.075578,0.244817,0.459503,-0.034222,0.261479,0.357944,-0.05877,0.274438,0.286831,-0.081235,0.285802,0.224209,-0.096848,0.196196,0.479864,-0.043902,0.170418,0.406859,-0.072985,0.150041,0.356705,-0.091014,0.133322,0.307046,-0.102323
835,27833,True,0.9658,0.9658,0.209379,0.717538,1e-06,0.280373,0.702786,-0.035583,0.344397,0.648147,-0.051493,0.394749,0.595334,-0.064871,0.443496,0.573655,-0.077667,0.331751,0.492283,-0.026328,0.375155,0.415946,-0.04634,0.399592,0.362976,-0.06407,0.417961,0.316558,-0.078569,0.290112,0.461648,-0.028014,0.316306,0.357272,-0.046398,0.333024,0.290039,-0.062966,0.345192,0.231373,-0.075581,0.244812,0.459262,-0.034862,0.261551,0.357497,-0.059063,0.274713,0.286905,-0.081276,0.28639,0.224622,-0.096797,0.196011,0.479673,-0.044771,0.170141,0.406554,-0.07343,0.14979,0.356665,-0.091064,0.133241,0.307287,-0.102119
836,27866,True,0.9672,0.9672,0.209057,0.717621,1e-06,0.280795,0.703087,-0.035425,0.34494,0.64796,-0.051019,0.395121,0.594675,-0.064113,0.443696,0.573155,-0.076598,0.331754,0.492312,-0.025727,0.375449,0.416086,-0.045537,0.399846,0.363009,-0.063127,0.418053,0.316432,-0.077533,0.289957,0.4616,-0.027383,0.316136,0.357103,-0.04564,0.332921,0.289998,-0.062018,0.34512,0.231291,-0.074441,0.244682,0.458998,-0.034233,0.261138,0.357797,-0.058264,0.274628,0.287049,-0.080294,0.286486,0.224582,-0.09565,0.195924,0.479172,-0.04416,0.170066,0.406315,-0.072524,0.149808,0.356381,-0.089936,0.133276,0.306932,-0.100856
837,27900,True,0.9655,0.9655,0.208864,0.717716,0.0,0.280866,0.702793,-0.034889,0.344866,0.646966,-0.050052,0.395017,0.593911,-0.062831,0.443595,0.573484,-0.075091,0.332002,0.492508,-0.02511,0.375439,0.416416,-0.044587,0.399788,0.363356,-0.062079,0.418066,0.316508,-0.076535,0.290167,0.461637,-0.02694,0.316106,0.357558,-0.044898,0.332935,0.290387,-0.061324,0.345292,0.231344,-0.073927,0.244823,0.458933,-0.033918,0.261373,0.35813,-0.057682,0.274997,0.287416,-0.079909,0.286935,0.224718,-0.095536,0.196005,0.478889,-0.043942,0.170261,0.406154,-0.072178,0.150066,0.356278,-0.089764,0.133623,0.306715,-0.100926
838,27933,True,0.9652,0.9652,0.20846,0.716641,1e-06,0.280641,0.70197,-0.035488,0.344649,0.646704,-0.050973,0.394983,0.594555,-0.063977,0.443379,0.574239,-0.076486,0.331391,0.491765,-0.026079,0.374656,0.415075,-0.045873,0.399109,0.362065,-0.063507,0.417514,0.315411,-0.077991,0.289825,0.461368,-0.027697,0.31623,0.357426,-0.045981,0.333213,0.289986,-0.062624,0.345569,0.230922,-0.075365,0.244689,0.459021,-0.034502,0.261551,0.358114,-0.058632,0.274933,0.28763,-0.0812,0.286552,0.225271,-0.097021,0.195956,0.479047,-0.04437,0.170617,0.406507,-0.07299,0.150389,0.35664,-0.09089,0.133842,0.307101,-0.102262
839,27966,True,0.9647,0.9647,0.208782,0.717036,0.0,0.280864,0.702349,-0.034568,0.34498,0.646808,-0.049583,0.395265,0.594308,-0.062233,0.443713,0.573979,-0.074346,0.332453,0.492639,-0.024934,0.375304,0.416205,-0.044448,0.399501,0.363127,-0.061839,0.417653,0.316356,-0.076162,0.290629,0.461782,-0.026847,0.316513,0.357867,-0.045049,0.333322,0.290912,-0.061425,0.345645,0.231925,-0.073857,0.245291,0.459009,-0.033876,0.261774,0.358989,-0.057849,0.275381,0.28868,-0.079961,0.287341,0.226002,-0.095402,0.196374,0.478849,-0.043907,0.170822,0.406705,-0.072184,0.150666,0.356936,-0.089625,0.13426,0.307131,-0.10063
840,28000,True,0.9649,0.9649,0.209284,0.716501,0.0,0.281209,0.70187,-0.035156,0.345457,0.647395,-0.050624,0.39542,0.595233,-0.063646,0.44349,0.573879,-0.076106,0.332069,0.492506,-0.025708,0.374911,0.416175,-0.045511,0.398625,0.362945,-0.063195,0.416218,0.316042,-0.077769,0.290501,0.461547,-0.027562,0.316983,0.358095,-0.046125,0.333679,0.291121,-0.063009,0.345678,0.232365,-0.075858,0.245243,0.458747,-0.034524,0.262672,0.357932,-0.058925,0.276072,0.287934,-0.081458,0.287703,0.225765,-0.097228,0.196351,0.478654,-0.044482,0.171255,0.40662,-0.073259,0.150931,0.356926,-0.091044,0.1343,0.307422,-0.102275
841,28033,True,0.966,0.966,0.209721,0.717796,0.0,0.281222,0.702397,-0.034289,0.345347,0.647038,-0.049238,0.395541,0.595032,-0.061943,0.443488,0.573879,-0.074085,0.332141,0.492526,-0.024145,0.37535,0.416793,-0.043536,0.399315,0.363405,-0.061055,0.416845,0.31645,-0.075534,0.290731,0.461682,-0.026398,0.317151,0.358214,-0.044547,0.333828,0.29107,-0.0612,0.345743,0.232178,-0.073851,0.245539,0.458968,-0.033764,0.262944,0.358149,-0.057765,0.276268,0.287832,-0.080071,0.287774,0.225272,-0.095692,0.196592,0.478917,-0.044102,0.171204,0.407293,-0.072577,0.150887,0.357435,-0.090189,0.134349,0.307682,-0.101284
842,28066,True,0.9634,0.9634,0.209095,0.716156,1e-06,0.280827,0.701473,-0.035894,0.345358,0.647191,-0.051747,0.395433,0.59566,-0.065053,0.443356,0.5738,-0.077808,0.331241,0.491849,-0.026351,0.374239,0.416092,-0.046594,0.398431,0.362818,-0.064596,0.416351,0.31592,-0.079345,0.290021,0.46122,-0.028094,0.316741,0.35782,-0.046999,0.333681,0.29057,-0.064071,0.3458,0.231643,-0.077036,0.245036,0.45874,-0.035086,0.262454,0.358512,-0.059941,0.276125,0.288202,-0.082811,0.287964,0.225626,-0.098781,0.196269,0.478511,-0.045148,0.17128,0.407155,-0.074427,0.150814,0.357588,-0.092602,0.134053,0.307881,-0.104115
843,28099,True,0.9664,0.9664,0.209581,0.716883,1e-06,0.281002,0.701593,-0.036091,0.345113,0.646676,-0.052089,0.395153,0.594731,-0.065573,0.443454,0.573365,-0.078386,0.331658,0.491656,-0.025583,0.37434,0.415636,-0.04561,0.398494,0.362328,-0.063549,0.416349,0.31573,-0.078226,0.290391,0.461007,-0.027244,0.317251,0.357785,-0.045829,0.334114,0.290316,-0.062729,0.346271,0.231404,-0.07551,0.24521,0.458495,-0.034241,0.262541,0.357885,-0.058772,0.275695,0.287498,-0.081351,0.28724,0.225116,-0.097073,0.196089,0.478547,-0.044371,0.170869,0.407062,-0.073364,0.15051,0.357083,-0.091321,0.133989,0.307134,-0.102632
844,28133,True,0.9666,0.9666,0.209279,0.718019,1e-06,0.280685,0.702548,-0.035893,0.345039,0.647185,-0.05189,0.395102,0.59462,-0.065388,0.443695,0.57324,-0.078257,0.331917,0.491986,-0.025808,0.374224,0.415503,-0.045946,0.398117,0.362285,-0.064055,0.41602,0.315379,-0.078896,0.290514,0.46131,-0.027608,0.316891,0.357835,-0.046187,0.33368,0.290551,-0.0632,0.345887,0.231486,-0.076143,0.245245,0.458702,-0.034679,0.262374,0.358244,-0.059033,0.275938,0.287819,-0.081529,0.287816,0.225385,-0.097289,0.196189,0.478715,-0.044881,0.170924,0.406882,-0.073631,0.150684,0.357026,-0.091382,0.134061,0.307247,-0.102598
845,28166,True,0.9666,0.9666,0.20911,0.717905,0.0,0.280734,0.702411,-0.034259,0.345351,0.646671,-0.049263,0.395218,0.59444,-0.061977,0.443446,0.573573,-0.074197,0.331476,0.492057,-0.024957,0.373712,0.41541,-0.04477,0.3978,0.362548,-0.06265,0.415976,0.31562,-0.077336,0.290234,0.461567,-0.027329,0.316937,0.357752,-0.045589,0.333854,0.29021,-0.062486,0.34601,0.230801,-0.075415,0.245277,0.459046,-0.034771,0.262365,0.358403,-0.058711,0.275835,0.287907,-0.081163,0.287592,0.225281,-0.096973,0.196443,0.479074,-0.045193,0.170977,0.406836,-0.073487,0.15065,0.356867,-0.09107,0.134078,0.30691,-0.102257
846,28200,True,0.9668,0.9668,0.208994,0.718025,0.0,0.280525,0.702373,-0.03449,0.345329,0.646725,-0.049746,0.395231,0.594493,-0.062674,0.443465,0.573325,-0.075099,0.331745,0.492224,-0.025515,0.373992,0.415215,-0.04557,0.398193,0.362247,-0.063564,0.416516,0.315196,-0.078319,0.290517,0.461701,-0.027873,0.317111,0.357824,-0.046388,0.333905,0.290138,-0.063404,0.345972,0.230632,-0.076399,0.245482,0.459089,-0.035302,0.262505,0.358302,-0.059463,0.275879,0.287685,-0.081963,0.287548,0.224881,-0.097798,0.196554,0.479088,-0.04572,0.171083,0.406876,-0.074206,0.150683,0.357056,-0.091824,0.133974,0.307164,-0.103011
847,28233,True,0.9665,0.9665,0.209249,0.718445,0.0,0.280527,0.702444,-0.034516,0.345115,0.646901,-0.049892,0.395211,0.59469,-0.062944,0.443737,0.573122,-0.075517,0.331823,0.492211,-0.025578,0.374084,0.415681,-0.045751,0.398339,0.362809,-0.063923,0.416678,0.315798,-0.078806,0.290569,0.461666,-0.028,0.317276,0.3579,-0.046522,0.334242,0.290377,-0.063595,0.346544,0.230924,-0.076659,0.245375,0.459175,-0.035484,0.262855,0.35839,-0.059705,0.276202,0.287735,-0.082174,0.287969,0.224763,-0.098015,0.196288,0.479499,-0.04595,0.170901,0.407212,-0.074541,0.15042,0.357553,-0.092089,0.133659,0.307789,-0.103216
848,28266,True,0.9666,0.9666,0.209277,0.718301,1e-06,0.28026,0.702772,-0.035204,0.345106,0.647544,-0.051092,0.395256,0.594962,-0.064514,0.443958,0.573334,-0.07745,0.331684,0.492715,-0.026883,0.374129,0.416118,-0.047616,0.398477,0.363086,-0.06606,0.416959,0.315693,-0.081112,0.290467,0.462073,-0.029146,0.31745,0.357773,-0.048204,0.334543,0.289835,-0.065504,0.346944,0.229608,-0.078708,0.245321,0.459612,-0.036489,0.262463,0.358867,-0.061174,0.275994,0.287994,-0.08378,0.287869,0.224645,-0.099654,0.196286,0.479949,-0.046857,0.170964,0.407315,-0.075753,0.15059,0.357433,-0.093419,0.133816,0.307196,-0.104621
849,28300,True,0.9673,0.9673,0.209125,0.718091,0.0,0.279843,0.702765,-0.035634,0.34493,0.647573,-0.051716,0.395268,0.595235,-0.065204,0.443903,0.573432,-0.078185,0.331958,0.492871,-0.027739,0.374247,0.415513,-0.048646,0.398324,0.361847,-0.067023,0.416481,0.314326,-0.081976,0.290592,0.462066,-0.029879,0.317359,0.357067,-0.049206,0.334245,0.288769,-0.066431,0.346407,0.228948,-0.079477,0.24525,0.459492,-0.037118,0.262598,0.35771,-0.062136,0.2762,0.286877,-0.084757,0.288097,0.224075,-0.100537,0.196113,0.479778,-0.047386,0.170679,0.406747,-0.076669,0.150362,0.356717,-0.09447,0.13361,0.306669,-0.105659
850,28333,True,0.9674,0.9674,0.208867,0.717894,0.0,0.279855,0.702239,-0.034709,0.344883,0.646801,-0.050261,0.395061,0.594493,-0.063355,0.443653,0.572852,-0.076012,0.331999,0.492672,-0.026964,0.374152,0.415296,-0.047563,0.397853,0.361555,-0.065762,0.41574,0.313931,-0.080623,0.290477,0.461934,-0.029396,0.317615,0.357163,-0.048391,0.334571,0.289046,-0.065532,0.346832,0.229329,-0.078576,0.244994,0.459352,-0.036801,0.262705,0.357496,-0.061427,0.276465,0.286918,-0.08393,0.28849,0.22427,-0.09973,0.195652,0.479759,-0.047152,0.170318,0.406984,-0.076117,0.150113,0.356943,-0.093758,0.133483,0.306791,-0.104886
851,28366,True,0.9676,0.9676,0.208404,0.717286,0.0,0.279564,0.702444,-0.035365,0.344717,0.64694,-0.051083,0.394996,0.594394,-0.064192,0.443457,0.573058,-0.076833,0.332305,0.493271,-0.027839,0.374684,0.415565,-0.048669,0.397937,0.361254,-0.066907,0.415264,0.313553,-0.081761,0.290335,0.462056,-0.029944,0.317274,0.356817,-0.049352,0.334537,0.288557,-0.066636,0.347134,0.228781,-0.079674,0.244611,0.459308,-0.037044,0.261872,0.357495,-0.061961,0.276087,0.287042,-0.084549,0.288717,0.224376,-0.100331,0.195288,0.479566,-0.047131,0.170071,0.406966,-0.076324,0.150188,0.356764,-0.094096,0.133997,0.306343,-0.105273
852,28400,True,0.9703,0.9703,0.208421,0.716897,0.0,0.279192,0.702053,-0.034281,0.343989,0.646609,-0.049782,0.394609,0.594798,-0.06287,0.443124,0.573061,-0.075551,0.331221,0.492858,-0.027514,0.374009,0.415289,-0.048438,0.397951,0.361555,-0.066588,0.416108,0.313989,-0.081343,0.289932,0.462284,-0.030171,0.317161,0.356866,-0.049666,0.334615,0.288695,-0.066825,0.347266,0.228738,-0.079724,0.244712,0.459913,-0.037696,0.262151,0.357714,-0.062664,0.276594,0.287136,-0.084982,0.289409,0.224016,-0.10052,0.195923,0.480596,-0.048091,0.170506,0.407633,-0.077184,0.150504,0.35749,-0.094649,0.134127,0.307296,-0.105568
853,28433,True,0.9696,0.9696,0.208059,0.717501,0.0,0.278815,0.702344,-0.034861,0.343739,0.647116,-0.05059,0.394583,0.595218,-0.063791,0.442937,0.573197,-0.076576,0.331586,0.493527,-0.027826,0.374544,0.415942,-0.04878,0.398171,0.361824,-0.067033,0.415921,0.313975,-0.081906,0.29016,0.462736,-0.030278,0.317496,0.357619,-0.04987,0.334938,0.289369,-0.067294,0.347669,0.229334,-0.080461,0.244618,0.46012,-0.037665,0.262306,0.357987,-0.062776,0.277032,0.287337,-0.085505,0.290084,0.224449,-0.101404,0.195335,0.480309,-0.047962,0.169999,0.407356,-0.07732,0.150029,0.357038,-0.095192,0.133812,0.306653,-0.106453
854,28466,True,0.9677,0.9677,0.208364,0.718098,0.0,0.280078,0.703235,-0.036399,0.344569,0.648942,-0.052848,0.394103,0.596056,-0.066556,0.442623,0.57332,-0.079781,0.331413,0.493817,-0.028785,0.374195,0.415375,-0.049945,0.397761,0.361156,-0.068341,0.415575,0.313364,-0.083314,0.28991,0.463546,-0.030507,0.317061,0.358573,-0.050548,0.334831,0.290165,-0.068432,0.347971,0.230217,-0.081899,0.244475,0.461311,-0.037298,0.262314,0.359046,-0.063055,0.277477,0.288482,-0.086324,0.291005,0.226038,-0.102448,0.195473,0.481426,-0.047077,0.170613,0.408237,-0.077116,0.150966,0.357681,-0.095519,0.134886,0.307495,-0.107055
855,28500,True,0.9688,0.9688,0.208843,0.717983,1e-06,0.27948,0.703137,-0.035438,0.344522,0.648045,-0.051541,0.394493,0.595972,-0.065054,0.442907,0.573862,-0.078146,0.332346,0.493883,-0.028435,0.374739,0.414867,-0.049437,0.398349,0.360624,-0.067623,0.416414,0.312992,-0.082355,0.290648,0.46396,-0.030587,0.317746,0.35885,-0.050203,0.335473,0.29023,-0.067685,0.348768,0.229795,-0.080861,0.245021,0.461761,-0.037713,0.262495,0.359843,-0.062864,0.27782,0.289397,-0.085563,0.291549,0.226649,-0.101351,0.195519,0.481734,-0.047801,0.170939,0.408175,-0.077225,0.15133,0.357697,-0.095046,0.135309,0.307145,-0.106206
856,28533,True,0.9669,0.9669,0.208775,0.718421,1e-06,0.279756,0.703088,-0.036299,0.34473,0.648218,-0.05264,0.394688,0.596094,-0.066239,0.44321,0.573999,-0.079378,0.332396,0.493641,-0.028488,0.374808,0.41533,-0.049346,0.398247,0.361127,-0.067669,0.416077,0.3133,-0.082596,0.290659,0.463674,-0.030222,0.31748,0.359386,-0.049753,0.335001,0.290852,-0.067443,0.348207,0.230464,-0.080857,0.24503,0.461455,-0.037041,0.263067,0.36022,-0.062275,0.278445,0.289852,-0.085328,0.292183,0.227265,-0.101411,0.195625,0.481371,-0.0469,0.171106,0.408262,-0.076589,0.151513,0.357764,-0.094816,0.135548,0.307221,-0.106288
857,28566,True,0.9669,0.9669,0.208588,0.718408,1e-06,0.279334,0.703405,-0.036012,0.344355,0.647402,-0.051976,0.394378,0.595124,-0.065205,0.44308,0.574079,-0.078049,0.332743,0.493995,-0.028642,0.37539,0.415563,-0.049451,0.39886,0.361192,-0.067676,0.416677,0.313207,-0.082601,0.290988,0.464041,-0.03053,0.317675,0.359349,-0.050223,0.335157,0.290484,-0.06805,0.348305,0.22977,-0.081571,0.245255,0.461824,-0.037439,0.263167,0.360282,-0.062947,0.278488,0.289765,-0.086308,0.292135,0.226821,-0.102567,0.195585,0.481634,-0.047322,0.17118,0.40811,-0.077278,0.151596,0.357693,-0.095722,0.135666,0.307117,-0.107356
858,28599,True,0.9682,0.9682,0.208334,0.718599,0.0,0.279232,0.704007,-0.036019,0.344397,0.647714,-0.05198,0.394231,0.594437,-0.065202,0.443375,0.573425,-0.078058,0.333112,0.493761,-0.028771,0.375773,0.415378,-0.049554,0.399265,0.36118,-0.067833,0.417149,0.313064,-0.08288,0.291337,0.463836,-0.030769,0.318051,0.359272,-0.050499,0.335387,0.290475,-0.068405,0.348382,0.229747,-0.082013,0.24558,0.461763,-0.03774,0.263741,0.360037,-0.06335,0.278889,0.28975,-0.086648,0.292429,0.226867,-0.102876,0.195814,0.482079,-0.047671,0.171277,0.408213,-0.077742,0.151614,0.357901,-0.096104,0.135553,0.307447,-0.107676
859,28633,True,0.9696,0.9696,0.208655,0.718379,0.0,0.279031,0.703561,-0.035302,0.344381,0.646755,-0.050987,0.39465,0.593818,-0.064081,0.443639,0.573291,-0.076808,0.33356,0.493181,-0.028319,0.376515,0.414907,-0.048934,0.39978,0.360421,-0.066993,0.417125,0.312495,-0.081812,0.291558,0.463233,-0.030657,0.318435,0.358084,-0.050166,0.335864,0.289421,-0.067616,0.348783,0.229132,-0.080757,0.245757,0.461281,-0.03791,0.263542,0.358883,-0.06318,0.278757,0.288913,-0.086006,0.292435,0.226333,-0.101895,0.1962,0.4821,-0.04809,0.171265,0.408543,-0.077775,0.15139,0.358315,-0.095731,0.135326,0.307957,-0.10699
